#,Player,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
1,Giannis Antetokounmpo,MIL,2,21.5,22.0,8.0,15.5,51.6,0.0,0.0,0.0,6.0,8.5,70.6,2.5,6.0,8.5,3.0,0.0,1.0,1.0, 23.5
2,Anthony Davis,LAL,4,25.5,21.8,9.0,16.5,54.5,1.3,4.3,29.4,2.5,4.8,52.6,1.5,8.0,9.5,2.5,1.0,1.3,1.3, 25.0
3,Jalen Brunson,NYK,4,22.8,21.5,7.0,12.3,57.1,1.8,4.0,43.8,5.8,6.8,85.2,0.3,1.8,2.0,4.3,0.3,0.0,1.8, 20.0
4,Anthony Edwards,MIN,3,27.0,21.0,8.0,18.7,42.9,4.3,12.3,35.1,0.7,1.3,50.0,0.0,3.0,3.0,3.0,0.3,0.0,2.0, 14.0
5,Jalen Green,HOU,4,23.8,20.5,6.3,14.3,43.9,4.0,9.3,43.2,4.0,5.0,80.0,0.3,3.0,3.3,1.0,0.5,0.5,1.8, 15.0
6,Coby White,CHI,3,29.0,19.3,6.0,12.7,47.4,3.3,7.3,45.5,4.0,4.7,85.7,0.3,3.3,3.7,5.0,0.7,0.0,2.7, 18.7
7,Julian Strawther,DEN,5,28.0,18.8,6.0,11.4,52.6,2.6,5.2,50.0,4.2,5.4,77.8,0.2,2.4,2.6,2.6,0.2,0.6,2.0, 16.2
8,Karl-Anthony Towns,NYK,4,25.5,18.3,5.3,14.0,37.5,1.0,5.8,17.4,6.8,7.8,87.1,2.8,8.3,11.0,1.5,1.5,0.8,1.3, 22.0
8,Scottie Barnes,TOR,4,25.8,18.3,7.3,13.5,53.7,2.0,5.3,38.1,1.8,3.0,58.3,1.0,5.0,6.0,4.0,1.5,0.5,3.5, 19.3
10,Brandon Ingram,NOP,1,21.0,18.0,7.0,13.0,53.8,2.0,3.0,66.7,2.0,2.0,100,0.0,3.0,3.0,3.0,0.0,0.0,1.0, 17.0
10,Dalton Knecht,LAL,5,26.6,18.0,6.2,14.2,43.7,3.6,10.0,36.0,2.0,2.4,83.3,1.6,2.6,4.2,2.0,1.4,0.8,2.2, 15.8
10,Zach LaVine,CHI,4,25.0,18.0,6.0,11.3,53.3,2.8,5.5,50.0,3.3,3.8,86.7,0.5,2.8,3.3,3.3,1.3,0.0,1.3, 18.8
13,Desmond Bane,MEM,4,24.0,17.5,7.3,14.0,51.8,2.3,6.0,37.5,0.8,1.3,60.0,0.8,3.0,3.8,3.8,1.0,1.0,1.8, 18.0
14,Brandon Miller,CHA,5,23.8,17.4,5.8,12.8,45.3,4.2,8.6,48.8,1.6,1.8,88.9,0.6,3.0,3.6,2.2,0.4,0.6,1.2, 15.8
15,Miles McBride,NYK,3,28.0,17.3,6.0,16.0,37.5,3.3,9.0,37.0,2.0,2.0,100,0.0,0.7,0.7,3.7,0.7,0.3,1.3, 11.3
16,Jayson Tatum,BOS,4,24.8,17.3,6.0,14.5,41.4,3.5,9.0,38.9,1.8,2.5,70.0,1.0,5.3,6.3,5.3,1.3,0.3,1.5, 19.5
17,Domantas Sabonis,SAC,5,27.2,17.2,6.4,12.4,51.6,0.2,2.2,9.1,4.2,5.8,72.4,3.8,7.2,11.0,5.6,1.2,0.4,3.6, 24.2
18,RJ Barrett,TOR,1,14.0,17.0,7.0,10.0,70.0,3.0,4.0,75.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0, 13.0
19,Alperen Sengun,HOU,4,24.5,16.8,5.5,8.3,66.7,0.5,1.5,33.3,5.3,6.8,77.8,1.3,6.0,7.3,2.8,1.3,0.3,2.8, 21.3
20,Jalen Johnson,ATL,3,23.0,16.7,6.7,9.7,69.0,2.3,2.7,87.5,1.0,1.0,100,1.0,6.3,7.3,1.7,2.0,0.0,4.0, 20.7
21,Jaylen Brown,BOS,4,22.8,16.5,6.0,13.0,46.2,1.0,5.3,19.0,3.5,5.0,70.0,0.8,2.0,2.8,2.5,0.5,0.3,2.3, 11.8
22,Lauri Markkanen,UTA,5,23.4,16.4,4.4,11.2,39.3,1.8,4.6,39.1,5.8,6.4,90.6,1.2,3.2,4.4,0.6,0.0,0.4,2.2, 12.2
23,Bobby Portis,MIL,3,16.3,16.3,6.0,8.0,75.0,3.0,3.7,81.8,1.3,2.0,66.7,0.0,4.0,4.0,1.3,0.7,0.0,1.3, 18.3
23,Jordan Hawkins,NOP,3,18.7,16.3,5.0,10.0,50.0,2.0,4.7,42.9,4.3,4.7,92.9,0.0,2.0,2.0,0.7,0.0,0.7,1.7, 12.7
25,Jarrett Allen,CLE,4,23.0,16.0,6.8,9.5,71.1,0.0,0.0,0.0,2.5,3.0,83.3,3.0,6.0,9.0,2.3,0.8,0.3,1.0, 24.0
25,Kevin Durant,PHX,4,22.3,16.0,6.5,11.8,55.3,1.8,4.5,38.9,1.3,1.5,83.3,0.3,4.3,4.5,3.5,0.5,0.3,1.5, 17.8
25,Luka Garza,MIN,5,19.0,16.0,5.8,9.4,61.7,1.6,3.6,44.4,2.8,4.2,66.7,2.6,3.2,5.8,0.8,0.4,0.6,0.8, 17.8
25,Michael Porter Jr.,DEN,4,22.0,16.0,6.3,10.3,61.0,1.5,4.0,37.5,2.0,2.5,80.0,1.0,3.8,4.8,0.5,1.3,0.0,1.5, 16.5
25,Payton Pritchard,BOS,5,22.2,16.0,5.4,11.2,48.2,4.2,8.6,48.8,1.0,1.2,83.3,0.6,2.8,3.4,6.0,1.0,0.0,0.8, 19.6
25,Tre Mann,CHA,4,19.8,16.0,6.8,11.3,60.0,2.0,4.3,47.1,0.5,0.8,66.7,0.5,2.5,3.0,3.3,0.3,0.5,2.3, 16.0
25,Zaccharie Risacher,ATL,2,23.0,16.0,6.0,10.0,60.0,2.0,4.5,44.4,2.0,3.0,66.7,1.0,4.5,5.5,1.5,0.5,0.0,1.0, 17.5
32,De'Aaron Fox,SAC,4,27.3,15.8,6.3,13.8,45.5,1.8,5.5,31.8,1.5,2.0,75.0,1.0,4.8,5.8,3.0,1.3,0.0,1.8, 16.0
33,Donovan Mitchell,CLE,3,26.3,15.7,5.7,14.0,40.5,2.3,6.0,38.9,2.0,3.3,60.0,0.3,2.3,2.7,4.0,1.7,0.3,2.0, 12.7
34,Moses Moody,GSW,6,20.0,15.5,5.2,11.3,45.6,2.2,5.5,39.4,3.0,3.2,94.7,1.0,2.2,3.2,1.5,0.7,0.5,1.0, 14.0
34,Paul George,PHI,2,19.5,15.5,5.5,10.0,55.0,2.5,5.0,50.0,2.0,3.0,66.7,0.5,3.5,4.0,1.5,1.0,0.0,1.5, 15.0
36,Darius Garland,CLE,3,25.3,15.0,5.3,12.0,44.4,2.7,7.0,38.1,1.7,1.7,100,0.0,1.3,1.3,4.0,2.3,0.0,2.7, 13.3
36,Gradey Dick,TOR,5,25.4,15.0,6.2,14.2,43.7,2.4,7.0,34.3,0.2,0.4,50.0,0.8,3.2,4.0,1.4,1.0,0.4,0.8, 12.8
36,Ja Morant,MEM,2,21.0,15.0,5.5,10.5,52.4,0.0,2.0,0.0,4.0,4.5,88.9,1.0,5.0,6.0,4.5,1.5,1.0,2.0, 20.5
36,Jaden Hardy,DAL,4,26.3,15.0,5.0,12.3,40.8,2.8,6.8,40.7,2.3,3.0,75.0,0.3,1.8,2.0,4.3,1.0,0.0,2.8, 11.5
36,Jaden Ivey,DET,5,21.2,15.0,5.4,8.8,61.4,1.8,3.4,52.9,2.4,2.8,85.7,1.6,1.0,2.6,2.8,0.8,0.4,1.8, 16.0
36,Julius Randle,MIN,1,26.0,15.0,6.0,12.0,50.0,0.0,0.0,0.0,3.0,4.0,75.0,1.0,5.0,6.0,5.0,1.0,0.0,2.0, 18.0
36,Jusuf Nurkić,PHX,1,17.0,15.0,6.0,11.0,54.5,2.0,4.0,50.0,1.0,2.0,50.0,1.0,6.0,7.0,0.0,1.0,2.0,2.0, 17.0
36,Kobe Bufkin,ATL,4,25.8,15.0,5.3,14.0,37.5,2.3,6.5,34.6,2.3,2.3,100,0.5,2.5,3.0,4.3,0.8,1.0,2.8, 12.5
36,Tyler Herro,MIA,3,20.7,15.0,5.7,11.3,50.0,2.3,7.3,31.8,1.3,1.3,100,0.0,3.3,3.3,4.0,1.3,0.0,0.7, 17.3
45,Cam Thomas,BKN,4,25.3,14.8,4.5,10.3,43.9,1.5,5.0,30.0,4.3,5.3,81.0,0.5,2.0,2.5,2.0,1.0,0.0,1.0, 12.5
45,Cameron Johnson,BKN,4,25.5,14.8,5.0,12.0,41.7,3.3,8.3,39.4,1.5,2.0,75.0,0.5,3.5,4.0,2.8,0.3,0.8,1.3, 13.8
45,LaMelo Ball,CHA,4,21.0,14.8,4.8,12.5,38.0,3.8,9.0,41.7,1.5,1.8,85.7,0.3,3.0,3.3,5.5,1.3,1.0,2.8, 15.0
45,Nikola Jokić,DEN,4,23.3,14.8,5.8,10.3,56.1,0.5,2.0,25.0,2.8,4.3,64.7,2.0,7.0,9.0,5.3,1.5,0.3,3.3, 21.5
45,Scoot Henderson,POR,4,27.8,14.8,5.3,14.0,37.5,0.8,4.3,17.6,3.5,4.8,73.7,0.8,3.3,4.0,4.5,1.5,0.0,2.3, 12.5
50,Devin Booker,PHX,3,21.3,14.7,5.3,14.3,37.2,2.0,6.3,31.6,2.0,2.0,100,0.7,1.3,2.0,2.7,0.0,0.3,1.0, 9.7
50,Evan Mobley,CLE,3,25.7,14.7,5.3,10.3,51.6,0.7,2.3,28.6,3.3,6.3,52.6,0.3,6.3,6.7,3.7,0.3,3.3,0.7, 20.0
52,Jalen Williams,OKC,4,16.8,14.5,5.8,10.5,54.8,2.3,4.3,52.9,0.8,1.0,75.0,0.0,2.5,2.5,2.0,0.3,0.3,0.3, 14.3
52,Zion Williamson,NOP,2,18.0,14.5,6.5,10.5,61.9,0.0,1.0,0.0,1.5,1.5,100,2.0,3.0,5.0,2.5,1.0,0.5,1.5, 18.0
54,Jaylen Wells,MEM,5,23.2,14.4,4.8,10.8,44.4,2.4,5.0,48.0,2.4,3.2,75.0,1.6,2.2,3.8,2.6,0.8,0.0,1.4, 13.4
55,Damian Lillard,MIL,3,21.0,14.3,4.3,9.0,48.1,2.3,5.0,46.7,3.3,3.7,90.9,0.0,3.7,3.7,5.7,1.3,0.3,2.0, 18.3
55,Keldon Johnson,SAS,3,22.7,14.3,6.0,9.7,62.1,0.3,1.3,25.0,2.0,2.7,75.0,2.0,2.0,4.0,1.3,1.0,0.3,1.0, 15.7
57,Kelly Oubre Jr.,PHI,5,21.2,14.2,4.6,8.6,53.5,1.2,4.0,30.0,3.8,4.6,82.6,0.8,2.2,3.0,1.0,0.8,0.0,1.4, 12.8
58,Austin Reaves,LAL,4,23.0,14.0,3.3,9.8,33.3,1.3,5.5,22.7,6.3,6.5,96.2,1.3,4.3,5.5,4.5,1.3,0.0,0.5, 18.0
58,Doug McDermott,SAC,1,25.0,14.0,5.0,13.0,38.5,4.0,11.0,36.4,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0, 9.0
58,Jerami Grant,POR,3,18.3,14.0,4.7,8.3,56.0,2.0,3.0,66.7,2.7,3.0,88.9,0.0,1.0,1.0,2.3,1.3,1.0,0.7, 15.0
58,Myles Turner,IND,3,19.3,14.0,5.7,10.0,56.7,1.3,4.0,33.3,1.3,1.7,80.0,0.3,4.3,4.7,2.0,0.7,0.7,1.3, 16.0
58,Nick Smith Jr.,CHA,1,25.0,14.0,4.0,16.0,25.0,1.0,8.0,12.5,5.0,5.0,100,1.0,2.0,3.0,3.0,3.0,1.0,7.0, 5.0
58,Paolo Banchero,ORL,3,21.3,14.0,5.3,8.7,61.5,0.7,1.3,50.0,2.7,3.7,72.7,0.7,4.3,5.0,4.0,1.0,0.0,2.3, 17.3
64,Keyonte George,UTA,5,21.4,13.8,4.2,8.6,48.8,2.6,5.8,44.8,2.8,3.2,87.5,0.0,1.8,1.8,3.0,0.6,0.2,2.6, 12.0
65,Toumani Camara,POR,4,27.8,13.8,4.0,9.5,42.1,1.0,2.5,40.0,4.8,5.3,90.5,2.0,4.3,6.3,2.3,2.0,0.8,2.5, 16.5
66,Jonathan Kuminga,GSW,6,21.3,13.7,5.0,9.2,54.5,1.8,4.2,44.0,1.8,3.3,55.0,1.3,3.3,4.7,1.2,0.2,0.0,0.5, 13.5
67,Jeremy Sochan,SAS,4,23.8,13.5,6.3,9.5,65.8,0.3,0.8,33.3,0.8,1.5,50.0,2.0,5.0,7.0,2.0,1.3,0.5,1.8, 18.5
67,Nikola Vučević,CHI,4,25.0,13.5,6.0,11.3,53.3,1.0,2.3,44.4,0.5,0.8,66.7,2.0,7.8,9.8,3.5,1.3,0.3,1.3, 21.5
69,Keegan Murray,SAC,5,27.4,13.4,5.2,11.4,45.6,1.4,5.4,25.9,1.6,2.0,80.0,1.2,2.4,3.6,1.6,1.8,0.4,0.6, 13.6
70,Dillon Brooks,HOU,3,24.0,13.3,4.7,8.7,53.8,2.7,5.3,50.0,1.3,1.3,100,1.3,3.0,4.3,2.0,0.0,0.0,1.3, 14.3
70,Shai Gilgeous-Alexander,OKC,3,19.3,13.3,4.3,7.0,61.9,2.3,3.7,63.6,2.3,2.3,100,0.7,2.3,3.0,4.0,1.3,0.7,2.0, 17.7
72,Bennedict Mathurin,IND,4,22.0,13.3,4.3,9.0,47.2,2.0,4.8,42.1,2.8,3.3,84.6,0.5,1.8,2.3,2.3,0.3,0.3,2.0, 11.0
72,Bradley Beal,PHX,4,22.0,13.3,4.5,11.5,39.1,1.5,4.8,31.6,2.8,3.3,84.6,0.8,2.3,3.0,2.3,0.8,0.3,2.0, 10.0
72,Malaki Branham,SAS,4,18.5,13.3,5.0,12.8,39.2,1.3,5.8,21.7,2.0,3.0,66.7,0.0,1.0,1.0,1.5,0.8,0.8,0.5, 8.0
75,Cade Cunningham,DET,5,21.0,13.0,5.4,10.6,50.9,0.6,2.6,23.1,1.6,2.0,80.0,0.6,4.2,4.8,6.4,0.8,0.4,1.6, 18.2
75,Cameron Payne,NYK,5,25.2,13.0,5.2,13.2,39.4,2.0,6.2,32.3,0.6,1.2,50.0,0.4,1.8,2.2,4.4,1.0,0.0,1.4, 10.6
75,DeMar DeRozan,SAC,5,26.4,13.0,5.0,10.6,47.2,0.6,1.4,42.9,2.4,3.4,70.6,0.2,1.6,1.8,3.4,1.6,0.4,1.8, 11.8
75,Josh Minott,MIN,5,23.6,13.0,5.0,8.4,59.5,1.6,3.2,50.0,1.4,2.2,63.6,1.0,4.0,5.0,1.6,1.2,1.4,0.8, 17.2
75,Kyrie Irving,DAL,2,18.0,13.0,6.0,9.0,66.7,1.0,3.5,28.6,0.0,0.0,0.0,0.5,2.5,3.0,1.5,0.5,1.0,1.5, 14.5
75,Naz Reid,MIN,3,18.3,13.0,4.3,10.0,43.3,2.0,6.0,33.3,2.3,3.0,77.8,1.0,3.3,4.3,2.0,0.7,0.7,1.0, 13.3
75,Pacôme Dadiet,NYK,2,22.5,13.0,5.0,9.0,55.6,2.5,4.5,55.6,0.5,0.5,100,0.5,3.5,4.0,0.0,0.5,0.0,0.0, 13.5
75,Talen Horton-Tucker,CHI,5,17.8,13.0,4.6,11.0,41.8,1.4,4.2,33.3,2.4,3.2,75.0,0.6,3.0,3.6,2.2,0.8,0.4,0.8, 12.0
83,Jared McCain,PHI,5,22.8,12.8,4.8,12.0,40.0,2.2,5.8,37.9,1.0,1.2,83.3,1.0,3.6,4.6,1.6,1.0,0.0,2.6, 10.0
84,James Harden,LAC,4,18.8,12.8,4.0,9.3,43.2,2.0,5.0,40.0,2.8,3.3,84.6,0.3,2.5,2.8,6.8,1.5,0.0,4.5, 13.5
84,Jimmy Butler,MIA,4,19.3,12.8,4.0,6.3,64.0,0.8,1.5,50.0,4.0,4.5,88.9,1.8,1.5,3.3,2.0,1.8,0.5,0.5, 17.0
84,Rui Hachimura,LAL,4,24.0,12.8,5.0,10.3,48.8,1.3,3.5,35.7,1.5,1.8,85.7,1.0,6.0,7.0,1.3,1.0,0.5,0.8, 16.3
87,Drew Peterson,BOS,3,15.7,12.7,4.0,6.7,60.0,2.0,3.7,54.5,2.7,3.3,80.0,1.3,1.3,2.7,1.0,1.0,0.0,1.0, 13.0
88,Amen Thompson,HOU,4,22.8,12.5,5.5,10.0,55.0,0.5,1.3,40.0,1.0,2.3,44.4,2.3,3.0,5.3,2.0,1.0,0.8,1.0, 14.8
88,Derrick White,BOS,4,24.0,12.5,4.3,11.3,37.8,2.3,7.0,32.1,1.8,1.8,100,1.0,1.5,2.5,2.8,1.0,1.3,1.5, 11.5
88,Svi Mykhailiuk,UTA,2,15.5,12.5,4.0,9.5,42.1,2.0,6.0,33.3,2.5,2.5,100,1.0,1.0,2.0,1.5,0.5,0.0,0.0, 11.0
91,Julian Champagnie,SAS,5,20.6,12.4,4.0,9.4,42.6,3.2,7.6,42.1,1.2,1.4,85.7,0.6,3.8,4.4,0.6,1.0,0.4,1.4, 11.8
92,Collin Sexton,UTA,6,22.5,12.3,4.7,10.3,45.2,1.7,4.7,35.7,1.3,1.7,80.0,0.3,3.2,3.5,3.7,0.8,0.5,2.8, 12.0
92,Trae Young,ATL,3,21.7,12.3,4.0,9.0,44.4,2.3,4.3,53.8,2.0,3.7,54.5,0.0,1.0,1.0,7.3,0.7,0.0,4.0, 10.7
94,Donte DiVincenzo,MIN,4,22.0,12.3,4.8,9.8,48.7,2.5,6.5,38.5,0.3,0.3,100,0.8,2.8,3.5,4.3,0.5,0.0,1.0, 14.5
95,Zach Edey,MEM,5,20.2,12.2,4.4,8.8,50.0,0.0,0.8,0.0,3.4,4.6,73.9,2.6,4.6,7.2,1.0,0.4,1.0,1.8, 14.4
96,Buddy Hield,GSW,6,17.2,12.2,4.5,8.7,51.9,3.2,6.5,48.7,0.0,0.0,0.0,0.2,2.3,2.5,1.7,0.2,0.2,1.7, 10.8
97,Andrew Wiggins,GSW,2,21.5,12.0,3.5,9.5,36.8,1.0,4.5,22.2,4.0,4.5,88.9,1.0,0.5,1.5,2.0,1.0,1.0,1.5, 9.5
97,Ayo Dosunmu,CHI,3,19.3,12.0,4.3,8.0,54.2,2.7,4.3,61.5,0.7,1.3,50.0,0.7,1.3,2.0,1.3,1.0,0.0,1.0, 11.0
97,Corey Kispert,WAS,4,22.8,12.0,4.0,8.3,48.5,2.3,5.3,42.9,1.8,2.3,77.8,0.3,1.5,1.8,1.0,0.3,0.8,2.0, 9.0
97,LeBron James,LAL,3,18.7,12.0,5.0,10.7,46.9,1.3,2.3,57.1,0.7,1.0,66.7,0.3,4.0,4.3,3.7,0.0,0.7,3.0, 11.7
101,Jakob Poeltl,TOR,5,24.4,11.8,5.4,8.6,62.8,0.0,0.0,0.0,1.0,1.4,71.4,2.6,6.6,9.2,3.2,0.4,0.6,2.4, 19.2
101,Tidjane Salaün,CHA,5,27.8,11.8,4.2,10.6,39.6,3.0,7.4,40.5,0.4,0.8,50.0,1.0,6.2,7.2,1.2,0.4,0.2,2.4, 11.6
103,Jalen Smith,CHI,3,17.7,11.7,4.3,9.0,48.1,0.0,3.0,0.0,3.0,4.3,69.2,2.3,6.7,9.0,2.3,0.7,0.3,0.7, 17.3
103,Jett Howard,ORL,3,19.0,11.7,3.7,7.3,50.0,2.3,5.7,41.2,2.0,2.0,100,0.0,0.0,0.0,1.7,1.0,0.0,0.7, 10.0
105,Jordan Poole,WAS,5,22.0,11.6,4.2,10.0,42.0,1.4,5.4,25.9,1.8,2.0,90.0,0.2,1.6,1.8,3.6,0.6,0.2,1.8, 10.0
106,Ajay Mitchell,OKC,4,20.8,11.5,5.0,9.5,52.6,0.5,3.0,16.7,1.0,1.8,57.1,0.5,1.5,2.0,2.0,1.0,0.0,1.3, 10.0
106,Bam Adebayo,MIA,4,20.0,11.5,4.3,7.5,56.7,1.3,3.3,38.5,1.8,3.0,58.3,0.3,4.8,5.0,1.8,2.0,0.5,1.8, 14.5
106,Johnny Juzang,UTA,4,17.5,11.5,3.8,6.5,57.7,2.5,4.8,52.6,1.5,2.0,75.0,1.3,0.8,2.0,1.5,0.8,0.3,0.5, 12.3
106,Santi Aldama,MEM,4,21.3,11.5,4.0,7.5,53.3,2.8,5.3,52.4,0.8,1.5,50.0,0.5,5.0,5.5,2.8,1.0,0.0,1.8, 14.8
106,Tyler Kolek,NYK,4,18.0,11.5,3.5,7.3,48.3,1.5,4.3,35.3,3.0,3.0,100,0.5,2.5,3.0,4.3,1.0,0.3,1.8, 14.5
111,Jordan Miller,LAC,5,19.6,11.4,4.0,6.8,58.8,0.8,1.6,50.0,2.6,4.0,65.0,1.0,1.8,2.8,1.8,1.0,0.4,0.8, 12.4
